status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_769793389811482,4,150,388,201,98,47,0,4,0,1
614855718638584_769677629823058,4,12,1,3,12,0,0,0,0,0
614855718638584_768981569892664,4,193,631,206,133,57,2,0,1,0
614855718638584_768716329919188,4,214,530,209,141,65,4,3,0,1
614855718638584_767943276663160,2,24,1,0,23,1,0,0,0,0
614855718638584_767915859999235,4,27,0,0,27,0,0,0,0,0
614855718638584_767909353333219,4,187,544,142,124,55,2,5,0,1
614855718638584_767602523363902,4,173,429,166,132,37,2,0,2,0
614855718638584_766865743437580,2,48,4,2,48,0,0,0,0,0
614855718638584_766757546781733,4,190,511,197,142,46,0,1,0,1
614855718638584_766511940139627,2,13,0,0,13,0,0,0,0,0
614855718638584_766474093476745,4,226,556,268,146,79,0,1,0,0
614855718638584_766388310151990,2,15,0,0,15,0,0,0,0,0
614855718638584_765660346891453,4,154,467,111,89,59,0,4,1,1
614855718638584_765355560255265,4,98,346,142,68,28,1,1,0,0
614855718638584_764542870336534,4,30,0,4,30,0,0,0,0,0
614855718638584_764536963670458,4,157,499,220,128,24,1,4,0,0
614855718638584_764117050379116,4,140,262,166,92,48,0,0,0,0
614855718638584_763407627116725,4,125,323,146,84,40,0,1,0,0
614855718638584_763123417145146,4,170,472,200,122,45,1,2,0,0
614855718638584_763013967156091,2,25,0,0,25,0,0,0,0,0
614855718638584_762348773889277,2,22,1,0,22,0,0,0,0,0
614855718638584_762326133891541,2,19,0,0,19,0,0,0,0,0
614855718638584_762241930566628,4,144,347,119,84,56,2,1,0,1
614855718638584_761993713924783,4,150,379,166,99,48,0,3,0,0
614855718638584_761922893931865,2,14,0,0,14,0,0,0,0,0
614855718638584_761253230665498,2,27,0,0,27,0,0,0,0,0
614855718638584_761135857343902,4,218,354,155,177,38,2,1,0,0
614855718638584_760855464038608,4,163,347,185,122,39,0,1,1,0
614855718638584_760791930711628,2,23,1,0,22,1,0,0,0,0
614855718638584_760138077443680,2,32,1,0,32,0,0,0,0,0
614855718638584_760062027451285,4,152,333,104,98,49,1,2,1,1
614855718638584_759805040810317,2,21,1,0,21,0,0,0,0,0
614855718638584_759726390818182,4,135,326,122,86,44,1,1,0,3
614855718638584_758949327562555,2,38,1,0,38,0,0,0,0,0
614855718638584_758868154237339,4,189,329,144,111,77,0,1,0,0
614855718638584_758562784267876,4,237,507,225,155,80,0,0,1,1
614855718638584_757759641014857,4,189,442,202,115,66,4,2,2,0
614855718638584_757501364374018,2,22,1,0,21,1,0,0,0,0
614855718638584_757485237708964,4,194,419,218,110,83,0,0,0,1
614855718638584_756658721124949,4,156,847,217,116,39,0,1,0,0
614855718638584_756380264486128,4,232,567,302,137,90,0,2,0,3
614855718638584_755681134556041,2,46,1,1,46,0,0,0,0,0
614855718638584_755566967900791,4,174,487,231,123,51,0,0,0,0
614855718638584_755303687927119,4,169,436,147,121,44,3,0,1,0
614855718638584_754491631341658,4,42,0,5,41,0,0,1,0,0
614855718638584_754482254675929,4,207,995,191,127,78,1,1,0,0
614855718638584_754293528028135,2,24,0,0,24,0,0,0,0,0
614855718638584_754226901368131,4,208,502,156,133,71,2,1,0,1
614855718638584_753465384777616,4,71,0,11,71,0,0,0,0,0
614855718638584_753459204778234,4,218,469,182,130,85,0,1,1,1
614855718638584_753207571470064,2,5,0,0,5,0,0,0,0,0
614855718638584_753182031472618,2,19,1,0,19,0,0,0,0,0
614855718638584_753152861475535,4,172,501,227,103,66,1,2,0,0
614855718638584_753066484817506,2,14,0,0,13,1,0,0,0,0
614855718638584_752417334882421,4,207,1122,180,126,79,1,0,0,1
614855718638584_752154021575419,4,219,590,125,160,55,1,2,0,1
614855718638584_751465714977583,2,28,0,0,28,0,0,0,0,0
614855718638584_751436918313796,2,25,1,0,25,0,0,0,0,0
614855718638584_751387881652033,4,158,853,241,96,60,1,1,0,0
614855718638584_751118171679004,4,226,524,133,117,106,2,0,0,1
614855718638584_750384465085708,4,163,857,195,111,51,0,1,0,0
614855718638584_750117118445776,4,193,544,234,115,76,1,1,0,0
614855718638584_749406801850141,2,46,0,0,46,0,0,0,0,0
614855718638584_749331051857716,4,132,722,161,84,44,1,2,0,1
614855718638584_749129165211238,2,18,0,0,18,0,0,0,0,0
614855718638584_749056285218526,4,163,767,176,98,64,0,1,0,0
614855718638584_748295651961256,4,128,630,140,79,44,0,5,0,0
614855718638584_748055058651982,4,14,0,0,14,0,0,0,0,0
614855718638584_748041305320024,4,114,324,148,68,43,0,3,0,0
614855718638584_747304265393728,4,153,423,104,77,73,0,2,1,0
614855718638584_747038938753594,4,133,333,116,54,75,1,1,1,1
614855718638584_746085198848968,4,143,1366,203,101,42,0,0,0,0
614855718638584_746031828854305,2,11,0,0,11,0,0,0,0,0
614855718638584_745374952253326,4,61,83,64,55,6,0,0,0,0
614855718638584_745007735623381,2,7,0,0,7,0,0,0,0,0
614855718638584_744984882292333,4,5,0,0,5,0,0,0,0,0
614855718638584_744464562344365,2,18,0,1,18,0,0,0,0,0
614855718638584_744367292354092,4,222,1800,183,142,67,3,8,2,0
614855718638584_744114382379383,2,41,1,0,41,0,0,0,0,0
614855718638584_744100492380772,4,149,429,117,95,50,2,2,0,0
614855718638584_743442322446589,2,29,0,0,29,0,0,0,0,0
614855718638584_743414172449404,4,30,1,0,30,0,0,0,0,0
614855718638584_743385952452226,4,54,48,40,43,11,0,0,0,0
614855718638584_743106442480177,4,163,354,150,100,60,1,2,0,0
614855718638584_743000849157403,2,14,0,1,14,0,0,0,0,0
614855718638584_742352509222237,2,30,0,0,30,0,0,0,0,0
614855718638584_742333342557487,4,182,584,158,105,76,0,0,1,0
614855718638584_742084639249024,2,13,0,0,13,0,0,0,0,0
614855718638584_742064599251028,4,200,417,139,109,87,1,2,1,0
614855718638584_741364779321010,2,38,0,1,38,0,0,0,0,0
614855718638584_741291685994986,4,188,498,182,108,77,2,0,0,1
614855718638584_741042746019880,4,180,439,123,113,62,1,4,0,0
614855718638584_740962072694614,2,36,5,5,35,1,0,0,0,0
614855718638584_740932382697583,2,19,0,0,19,0,0,0,0,0
614855718638584_740372422753579,2,35,0,0,35,0,0,0,0,0
614855718638584_740272756096879,4,178,1320,169,89,83,4,2,0,0
614855718638584_740006102790211,4,198,473,112,109,87,1,0,1,0
614855718638584_739236799533808,4,179,489,114,116,62,0,1,0,0
614855718638584_739059136218241,2,34,1,0,34,0,0,0,0,0
614855718638584_738995426224612,4,30,0,3,29,0,0,1,0,0
614855718638584_738990362891785,4,169,881,141,83,82,0,4,0,0
614855718638584_738956976228457,2,21,1,0,21,0,0,0,0,0
614855718638584_738287842962037,4,41,0,4,41,0,0,0,0,0
614855718638584_737998762990945,4,230,906,215,158,65,1,4,1,1
614855718638584_737027946421360,4,236,703,141,155,76,2,3,0,0
614855718638584_736954606428694,2,18,3,0,18,0,0,0,0,0
614855718638584_736065623184259,4,4,0,0,4,0,0,0,0,0
614855718638584_736063189851169,4,160,466,201,100,54,0,6,0,0
614855718638584_735938303196991,4,24,0,1,24,0,0,0,0,0
614855718638584_735113903279431,2,76,2,1,76,0,0,0,0,0
614855718638584_735075173283304,4,201,672,154,131,67,2,0,0,1
614855718638584_734453273345494,2,44,0,0,44,0,0,0,0,0
614855718638584_734443183346503,2,29,1,1,29,0,0,0,0,0
614855718638584_734138420043646,4,30,0,6,29,1,0,0,0,0
614855718638584_734137566710398,4,232,457,113,140,76,0,12,1,3
614855718638584_734056266718528,2,16,0,0,15,1,0,0,0,0
614855718638584_733225446801610,2,38,0,0,38,0,0,0,0,0
614855718638584_733182296805925,4,203,536,130,124,74,3,2,0,0
614855718638584_732355190221969,2,9,0,0,9,0,0,0,0,0
614855718638584_731677990289689,2,59,0,0,58,1,0,0,0,0
614855718638584_731394676984687,4,174,346,115,106,65,0,3,0,0
614855718638584_731289333661888,2,22,0,0,21,1,0,0,0,0
614855718638584_730729210384567,4,52,0,8,52,0,0,0,0,0
614855718638584_730515400405948,2,18,0,0,18,0,0,0,0,0
614855718638584_730504487073706,2,72,2,0,71,1,0,0,0,0
614855718638584_730494733741348,4,256,546,135,161,91,1,3,0,0
614855718638584_730396473751174,2,12,0,0,12,0,0,0,0,0
614855718638584_729871437137011,2,13,0,0,13,0,0,0,0,0
614855718638584_729788890478599,4,162,352,101,85,72,1,4,0,0
614855718638584_729605833830238,4,7,0,0,7,0,0,0,0,0
614855718638584_728707023920119,2,38,3,0,38,0,0,0,0,0
614855718638584_728655890591899,4,14,0,4,14,0,0,0,0,0
614855718638584_728649257259229,4,113,592,127,92,18,2,1,0,0
614855718638584_727941130663375,4,239,408,162,168,68,1,1,0,1
614855718638584_727754300682058,2,37,1,1,37,0,0,0,0,0
614855718638584_727688914021930,4,242,415,112,158,78,0,5,0,1
614855718638584_727619520695536,2,19,0,0,19,0,0,0,0,0
614855718638584_727573370700151,2,30,0,1,29,1,0,0,0,0
614855718638584_727008320756656,2,63,3,0,61,1,1,0,0,0
614855718638584_726918124099009,4,184,941,162,119,62,0,2,1,0
614855718638584_726733580784130,2,32,0,1,32,0,0,0,0,0
614855718638584_726675650789923,4,199,515,118,150,44,3,2,0,0
614855718638584_725978250859663,4,84,79,77,70,12,0,2,0,0
614855718638584_725739154216906,4,179,454,113,125,52,0,2,0,0
614855718638584_725633424227479,4,8,0,1,8,0,0,0,0,0
614855718638584_725050030952485,4,123,356,109,81,39,1,1,1,0
614855718638584_725042994286522,4,52,39,14,39,12,1,0,0,0
614855718638584_724799667644188,4,99,325,73,84,15,0,0,0,0
614855718638584_724080111049477,4,170,726,148,100,64,2,3,1,0
614855718638584_723890111068477,2,50,4,3,50,0,0,0,0,0
614855718638584_723878181069670,2,23,1,0,23,0,0,0,0,0
614855718638584_723860427738112,2,25,0,0,25,0,0,0,0,0
614855718638584_723825431074945,4,206,378,149,137,67,0,2,0,0
614855718638584_722974441160044,2,16,0,0,16,0,0,0,0,0
614855718638584_722356601221828,2,25,0,0,25,0,0,0,0,0
614855718638584_722337107890444,2,19,0,0,19,0,0,0,0,0
614855718638584_722262794564542,4,128,571,110,92,35,0,0,0,1
614855718638584_722090127915142,4,54,100,28,36,18,0,0,0,0
614855718638584_722081231249365,2,10,0,0,10,0,0,0,0,0
614855718638584_722061057918049,4,108,168,43,69,38,0,0,1,0
614855718638584_722024957921659,4,122,307,70,93,24,0,3,1,1
614855718638584_721383857985769,2,33,1,0,32,1,0,0,0,0
614855718638584_721304197993735,4,228,1030,192,149,62,0,6,10,1
614855718638584_721068458017309,4,152,358,121,94,54,2,2,0,0
614855718638584_720371988086956,4,170,793,194,120,43,2,5,0,0
614855718638584_720133128110842,4,165,1630,169,119,42,0,3,1,0
614855718638584_720054651452023,2,552,0,3,551,1,0,0,0,0
614855718638584_719409324849889,4,180,994,224,112,60,1,6,1,0
614855718638584_719192834871538,2,172,9,2,169,1,2,0,0,0
614855718638584_719141494876672,4,227,473,154,148,74,2,2,0,1
614855718638584_719078418216313,2,9,0,0,9,0,0,0,0,0
614855718638584_719001288224026,4,110,328,126,78,29,0,2,0,1
614855718638584_718511034939718,2,27,0,0,27,0,0,0,0,0
614855718638584_718459364944885,2,477,3,0,475,2,0,0,0,0
614855718638584_718379821619506,4,213,1688,265,123,86,1,3,0,0
614855718638584_718193288304826,2,7,0,0,7,0,0,0,0,0
614855718638584_718139181643570,2,250,1,0,248,1,0,1,0,0
614855718638584_718130734977748,4,175,1196,230,126,49,0,0,0,0
614855718638584_717993308324824,4,129,215,145,97,30,0,1,0,1
614855718638584_717393331718155,4,202,1311,175,126,70,2,3,0,1
614855718638584_717132238410931,4,205,476,149,128,75,1,1,0,0
614855718638584_717002211757267,4,136,270,114,80,49,3,3,1,0
614855718638584_716436295147192,4,37,0,4,37,0,0,0,0,0
614855718638584_716426425148179,4,164,1819,163,95,61,1,6,0,1
614855718638584_716183655172456,4,173,1214,244,106,64,1,2,0,0
614855718638584_716026975188124,4,177,706,186,98,77,0,2,0,0
614855718638584_716007138523441,4,47,7,17,45,2,0,0,0,0
614855718638584_715427938581361,4,242,744,193,154,85,0,3,0,0
614855718638584_715235385267283,2,27,1,0,27,0,0,0,0,0
614855718638584_715162145274607,4,225,559,166,125,98,0,1,0,1
614855718638584_714362448687910,2,22,0,1,22,0,0,0,0,0
614855718638584_714295928694562,4,8,0,0,8,0,0,0,0,0
614855718638584_714291028695052,4,238,815,165,136,96,2,3,1,0
614855718638584_713599265430895,4,235,1278,212,171,60,2,1,0,1
614855718638584_713451405445681,2,25,0,1,25,0,0,0,0,0
614855718638584_713434572114031,2,29,4,0,29,0,0,0,0,0
614855718638584_713414022116086,2,17,0,0,17,0,0,0,0,0
614855718638584_713374002120088,4,46,0,0,45,1,0,0,0,0
614855718638584_713372988786856,4,362,745,199,190,168,3,1,0,0
614855718638584_713283305462491,2,209,0,1,203,3,3,0,0,0
614855718638584_712708478853307,2,23,1,0,23,0,0,0,0,0
614855718638584_712658652191623,4,290,915,240,166,119,2,2,1,0
614855718638584_712438685546953,2,41,0,1,40,1,0,0,0,0
614855718638584_712420808882074,4,267,1221,259,176,90,0,1,0,0
614855718638584_712359482221540,2,11,0,0,11,0,0,0,0,0
614855718638584_711769015613920,2,143,0,1,143,0,0,0,0,0
614855718638584_711704852287003,4,225,1085,204,140,82,0,1,2,0
614855718638584_711520938972061,2,13,0,0,13,0,0,0,0,0
614855718638584_711453445645477,4,237,1430,243,163,68,2,3,0,1
614855718638584_710811875709634,2,11,0,0,11,0,0,0,0,0
614855718638584_710755205715301,4,345,1019,162,237,105,0,2,1,0
614855718638584_710578409066314,2,10,0,0,10,0,0,0,0,0
614855718638584_710502255740596,4,252,885,242,182,70,0,0,0,0
614855718638584_709825255808296,4,168,718,172,91,74,1,2,0,0
614855718638584_709729535817868,2,8,1,0,8,0,0,0,0,0
614855718638584_709599259164229,4,257,1096,206,143,110,0,2,0,2
614855718638584_708863972571091,4,316,1080,194,177,135,1,2,0,1
614855718638584_708653419258813,2,13,0,0,13,0,0,0,0,0
614855718638584_708610832596405,4,281,809,171,181,97,1,2,0,0
614855718638584_707866266004195,4,285,778,171,170,110,3,2,0,0
614855718638584_707645966026225,4,195,1176,209,106,85,1,2,1,0
614855718638584_706963239427831,4,13,0,0,13,0,0,0,0,0
614855718638584_706950342762454,4,239,1270,194,145,87,1,5,1,0
614855718638584_706720926118729,4,270,898,233,174,91,2,3,0,0
614855718638584_706109872846501,2,21,1,0,21,0,0,0,0,0
614855718638584_706005219523633,4,307,1275,228,216,86,1,4,0,0
614855718638584_705833579540797,2,12,0,0,12,0,0,0,0,0
614855718638584_705823412875147,2,26,0,0,26,0,0,0,0,0
614855718638584_705811916209630,2,21,0,0,21,0,0,0,0,0
614855718638584_705790362878452,4,236,938,216,131,103,0,2,0,0
614855718638584_705108292946659,4,258,1008,261,149,108,1,0,0,0
614855718638584_704882006302621,2,33,2,1,33,0,0,0,0,0
614855718638584_704866962970792,4,320,2021,362,202,114,2,2,0,0
614855718638584_704783822979106,2,23,1,0,23,0,0,0,0,0
614855718638584_704270739697081,2,60,4,0,60,0,0,0,0,0
614855718638584_704238806366941,2,102,8,3,100,2,0,0,0,0
614855718638584_704178426372979,4,268,1820,298,180,85,1,2,0,0
614855718638584_704021159722039,2,49,0,0,48,0,1,0,0,0
614855718638584_703966019727553,2,41,2,0,40,0,1,0,0,0
614855718638584_703950869729068,4,239,938,212,163,71,1,3,0,1
614855718638584_703891243068364,2,32,2,0,31,0,1,0,0,0
614855718638584_703863366404485,2,17,0,0,16,1,0,0,0,0
614855718638584_703270666463755,4,273,914,218,161,107,1,3,0,1
614855718638584_703046973152791,4,229,1005,227,146,80,2,1,0,0
614855718638584_702242306566591,2,21,0,0,21,0,0,0,0,0
614855718638584_702213883236100,2,26,1,0,26,0,0,0,0,0
614855718638584_702170269907128,4,212,551,187,114,95,0,3,0,0
614855718638584_701496129974542,4,294,1689,284,185,103,1,4,1,0
614855718638584_701295849994570,2,29,1,0,29,0,0,0,0,0
614855718638584_701282219995933,4,239,548,188,139,96,0,4,0,0
614855718638584_700653703392118,2,14,0,0,13,1,0,0,0,0
614855718638584_700586933398795,4,296,656,253,168,121,1,5,1,0
614855718638584_700358343421654,4,277,1270,311,175,98,0,4,0,0
614855718638584_699737153483773,2,18,0,0,17,1,0,0,0,0
614855718638584_699650290159126,4,292,1425,264,162,119,2,7,1,1
614855718638584_699477880176367,2,18,0,0,18,0,0,0,0,0
614855718638584_699454316845390,2,9,1,0,9,0,0,0,0,0
614855718638584_699446213512867,2,34,1,0,32,2,0,0,0,0
614855718638584_699409263516562,4,303,1003,242,160,137,2,2,1,1
614855718638584_698690350255120,4,237,913,202,136,100,1,0,0,0
614855718638584_698533773604111,2,22,3,0,21,1,0,0,0,0
614855718638584_698440740280081,4,315,1050,274,164,143,3,2,1,2
614855718638584_698345393622949,2,27,0,0,27,0,0,0,0,0
614855718638584_697708657019956,2,13,0,0,12,1,0,0,0,0
614855718638584_697648583692630,4,251,1145,261,112,133,3,2,1,0
614855718638584_697484497042372,2,24,1,0,23,1,0,0,0,0
614855718638584_697395097051312,4,81,0,1,80,1,0,0,0,0
614855718638584_697393507051471,4,212,916,198,131,79,1,1,0,0
614855718638584_696599107130911,4,440,1112,322,256,176,3,3,0,2
614855718638584_696348280489327,2,16,0,1,15,1,0,0,0,0
614855718638584_696314270492728,4,349,967,280,188,156,3,2,0,0
614855718638584_695588333898655,2,29,0,2,29,0,0,0,0,0
614855718638584_695563600567795,2,27,0,1,27,0,0,0,0,0
614855718638584_695502880573867,4,354,1119,277,164,187,1,2,0,0
614855718638584_695304097260412,2,7,0,0,7,0,0,0,0,0
614855718638584_695232577267564,4,323,1908,261,207,112,1,3,0,0
614855718638584_694501914007297,2,19,0,0,17,1,1,0,0,0
614855718638584_694412600682895,4,52,0,6,51,1,0,0,0,0
614855718638584_694406904016798,4,398,1942,322,196,198,0,4,0,0
614855718638584_694243417366480,2,18,0,0,18,0,0,0,0,0
614855718638584_694234447367377,2,6,1,0,6,0,0,0,0,0
614855718638584_694159797374842,4,265,1138,254,140,120,0,2,1,2
614855718638584_694038484053640,2,8,0,0,8,0,0,0,0,0
614855718638584_693376680786487,4,253,1410,261,165,79,3,2,3,1
614855718638584_693123457478476,4,264,1487,279,167,95,1,1,0,0
614855718638584_693026580821497,2,15,0,0,15,0,0,0,0,0
614855718638584_692996227491199,2,13,0,0,13,0,0,0,0,0
614855718638584_692385357552286,2,21,0,0,19,1,1,0,0,0
614855718638584_692329144224574,4,392,1972,312,214,168,3,4,2,1
614855718638584_692116740912481,4,266,736,229,168,94,0,2,2,0
614855718638584_692039504253538,2,10,0,0,9,1,0,0,0,0
614855718638584_691501267640695,2,19,0,0,18,1,0,0,0,0
614855718638584_691484054309083,4,359,1092,242,203,151,2,2,0,1
614855718638584_691247974332691,4,331,1017,285,177,146,1,3,2,2
614855718638584_689229174534571,2,19,0,0,18,1,0,0,0,0
614855718638584_689223134535175,2,11,0,1,11,0,0,0,0,0
614855718638584_689198114537677,2,7,0,2,7,0,0,0,0,0
614855718638584_689174051206750,4,287,3800,406,202,81,0,3,0,1
614855718638584_689127541211401,2,22,1,0,21,0,1,0,0,0
614855718638584_689117597879062,2,9,0,0,9,0,0,0,0,0
614855718638584_688711734586315,2,21,2,0,21,0,0,0,0,0
614855718638584_688701997920622,2,22,0,0,22,0,0,0,0,0
614855718638584_688694497921372,2,21,1,0,21,0,0,0,0,0
614855718638584_688667357924086,2,26,2,0,26,0,0,0,0,0
614855718638584_688648397925982,4,47,0,0,47,0,0,0,0,0
614855718638584_688642337926588,4,291,1169,257,161,123,2,4,0,1
614855718638584_688522104605278,2,23,0,1,23,0,0,0,0,0
614855718638584_688507851273370,2,16,3,0,16,0,0,0,0,0
614855718638584_688504837940338,2,4,0,0,4,0,0,0,0,0
614855718638584_688497784607710,4,11,2,0,11,0,0,0,0,0
614855718638584_688459421278213,4,39,0,0,39,0,0,0,0,0
614855718638584_688457591278396,4,204,1059,235,134,66,0,2,2,0
614855718638584_688413604616128,2,28,0,0,28,0,0,0,0,0
614855718638584_688406024616886,2,11,0,1,11,0,0,0,0,0
614855718638584_688405724616916,2,5,0,0,5,0,0,0,0,0
614855718638584_687928324664656,2,8,0,0,8,0,0,0,0,0
614855718638584_687916481332507,2,12,0,0,12,0,0,0,0,0
614855718638584_687888281335327,4,199,603,199,134,63,2,0,0,0
614855718638584_687759541348201,2,23,0,1,21,2,0,0,0,0
614855718638584_687752981348857,2,12,0,0,12,0,0,0,0,0
614855718638584_687739718016850,2,12,0,0,12,0,0,0,0,0
614855718638584_687700411354114,2,46,2,2,45,1,0,0,0,0
614855718638584_687689494688539,4,315,1247,274,206,106,2,1,0,0
614855718638584_687186904738798,2,16,2,1,16,0,0,0,0,0
614855718638584_687155721408583,2,18,0,0,17,0,0,1,0,0
614855718638584_687122944745194,2,13,2,1,13,0,0,0,0,0
614855718638584_687110881413067,4,304,1069,338,199,103,1,1,0,0
614855718638584_686972711426884,2,13,0,0,12,1,0,0,0,0
614855718638584_686971511427004,2,2,0,0,2,0,0,0,0,0
614855718638584_686955234761965,2,3,0,0,2,1,0,0,0,0
614855718638584_686952438095578,2,13,0,0,12,1,0,0,0,0
614855718638584_686940038096818,2,9,0,0,9,0,0,0,0,0
614855718638584_686912438099578,2,18,3,0,17,1,0,0,0,0
614855718638584_686897118101110,4,240,1212,374,153,81,2,2,2,0
614855718638584_686851368105685,2,16,1,0,16,0,0,0,0,0
614855718638584_686848791439276,2,6,0,0,6,0,0,0,0,0
614855718638584_686823301441825,2,15,1,0,15,0,0,0,0,0
614855718638584_686820254775463,2,7,0,0,7,0,0,0,0,0
614855718638584_686809948109827,2,11,0,0,10,1,0,0,0,0
614855718638584_686411848149637,2,7,0,1,7,0,0,0,0,0
614855718638584_686392011484954,2,1,0,0,1,0,0,0,0,0
614855718638584_686377748153047,2,8,1,0,8,0,0,0,0,0
614855718638584_686348894822599,2,7,0,0,7,0,0,0,0,0
614855718638584_686337771490378,4,30,0,0,29,1,0,0,0,0
614855718638584_686333208157501,4,229,695,251,134,87,1,7,0,0
614855718638584_686322854825203,2,10,0,0,10,0,0,0,0,0
614855718638584_686132131510942,2,7,0,0,6,1,0,0,0,0
614855718638584_686128408177981,2,2,0,0,2,0,0,0,0,0
614855718638584_686103318180490,2,29,1,1,28,1,0,0,0,0
614855718638584_686082461515909,4,35,0,0,35,0,0,0,0,0
614855718638584_686081891515966,4,22,0,0,22,0,0,0,0,0
614855718638584_686080178182804,4,168,449,188,111,57,0,0,0,0
614855718638584_686025184854970,2,11,0,0,11,0,0,0,0,0
614855718638584_686004961523659,2,18,0,0,18,0,0,0,0,0
614855718638584_685985548192267,2,20,0,0,19,1,0,0,0,0
614855718638584_685526298238192,2,33,0,0,33,0,0,0,0,0
614855718638584_685511854906303,2,13,0,0,13,0,0,0,0,0
614855718638584_685493314908157,2,11,0,0,11,0,0,0,0,0
614855718638584_685487078242114,2,11,0,0,11,0,0,0,0,0
614855718638584_685473148243507,4,187,722,176,108,77,0,2,0,0
614855718638584_685281478262674,2,4,0,0,4,0,0,0,0,0
614855718638584_685270124930476,2,7,0,0,7,0,0,0,0,0
614855718638584_685237331600422,2,36,2,1,36,0,0,0,0,0
614855718638584_685227214934767,4,55,0,5,53,2,0,0,0,0
614855718638584_685224611601694,4,287,709,196,171,109,0,4,1,2
614855718638584_685187868272035,3,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,2,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,2,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,2,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,2,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,2,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,2,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,4,200,752,184,126,74,0,0,0,0
614855718638584_684393441684811,2,29,3,0,29,0,0,0,0,0
614855718638584_684363005021188,2,9,0,0,8,0,1,0,0,0
614855718638584_684351985022290,4,187,415,264,114,70,1,2,0,0
614855718638584_683727041751451,2,14,0,0,14,0,0,0,0,0
614855718638584_683710828419739,2,21,2,0,19,2,0,0,0,0
614855718638584_683701471754008,2,31,4,0,31,0,0,0,0,0
614855718638584_683682801755875,4,48,0,3,48,0,0,0,0,0
614855718638584_683677385089750,4,170,1762,257,110,54,1,5,0,0
614855718638584_683520511772104,2,11,0,0,10,1,0,0,0,0
614855718638584_683513478439474,2,4,0,0,4,0,0,0,0,0
614855718638584_683476611776494,2,16,0,0,16,0,0,0,0,0
614855718638584_683467965110692,2,27,3,3,27,0,0,0,0,0
614855718638584_683458251778330,4,58,2,0,58,0,0,0,0,0
614855718638584_683454081778747,4,258,470,235,139,117,1,1,0,0
614855718638584_682858861838269,2,21,0,0,21,0,0,0,0,0
614855718638584_682845341839621,2,3,0,0,3,0,0,0,0,0
614855718638584_682812775176211,4,46,0,0,46,0,0,0,0,0
614855718638584_682802878510534,4,264,459,200,116,147,1,0,0,0
614855718638584_682634171860738,2,1,0,0,1,0,0,0,0,0
614855718638584_682623008528521,2,11,0,0,11,0,0,0,0,0
614855718638584_682610415196447,4,41,0,2,41,0,0,0,0,0
614855718638584_682609091863246,4,196,466,166,128,65,0,1,1,1
614855718638584_682600471864108,2,10,0,0,10,0,0,0,0,0
614855718638584_682583508532471,2,11,2,0,11,0,0,0,0,0
614855718638584_682568378533984,4,109,202,167,75,32,0,2,0,0
614855718638584_682503301873825,2,17,1,0,17,0,0,0,0,0
614855718638584_682462171877938,2,20,0,0,20,0,0,0,0,0
614855718638584_681966451927510,2,29,1,0,28,1,0,0,0,0
614855718638584_681920101932145,4,50,0,0,50,0,0,0,0,0
614855718638584_681919258598896,4,6,0,0,6,0,0,0,0,0
614855718638584_681914855266003,4,292,898,262,170,116,3,1,1,1
614855718638584_681742635283225,2,12,0,0,12,0,0,0,0,0
614855718638584_681706275286861,2,13,0,0,13,0,0,0,0,0
614855718638584_681682085289280,4,27,0,0,27,0,0,0,0,0
614855718638584_681682011955954,4,7,0,0,7,0,0,0,0,0
614855718638584_681681168622705,4,283,519,295,193,88,1,1,0,0
614855718638584_681128812011274,2,37,6,0,37,0,0,0,0,0
614855718638584_681100738680748,2,9,0,0,9,0,0,0,0,0
614855718638584_681009525356536,4,265,664,191,160,101,1,1,1,1
614855718638584_680850822039073,2,5,0,0,5,0,0,0,0,0
614855718638584_680797702044385,2,18,1,0,17,1,0,0,0,0
614855718638584_680771848713637,4,386,1912,394,246,137,1,2,0,0
614855718638584_680699045387584,2,7,0,0,7,0,0,0,0,0
614855718638584_680684292055726,2,9,0,0,9,0,0,0,0,0
614855718638584_680676875389801,2,15,3,0,14,1,0,0,0,0
614855718638584_680664518724370,2,16,0,0,16,0,0,0,0,0
614855718638584_680112862112869,2,25,2,0,25,0,0,0,0,0
614855718638584_680087192115436,2,23,0,0,23,0,0,0,0,0
614855718638584_680070718783750,4,432,924,287,252,173,0,6,0,1
614855718638584_679902888800533,2,15,0,0,15,0,0,0,0,0
614855718638584_679889432135212,2,23,0,0,23,0,0,0,0,0
614855718638584_679857655471723,2,17,0,0,17,0,0,0,0,0
614855718638584_679830065474482,4,55,0,3,55,0,0,0,0,0
614855718638584_679824178808404,4,274,1140,300,168,98,0,5,1,2
614855718638584_679748238815998,2,18,0,0,18,0,0,0,0,0
614855718638584_679728695484619,2,18,0,0,18,0,0,0,0,0
614855718638584_679234145534074,2,38,0,0,37,0,0,1,0,0
614855718638584_679213205536168,2,18,0,0,18,0,0,0,0,0
614855718638584_679162458874576,2,22,0,0,22,0,0,0,0,0
614855718638584_679131002211055,2,61,1,1,61,0,0,0,0,0
