status_id,status_published,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_840360712754749,5/30/2018 7:30,photo,33,0,0,33,0,0,0,0,0
614855718638584_840352152755605,5/30/2018 7:20,video,48,2,10,48,0,0,0,0,0
614855718638584_840344796089674,5/30/2018 7:11,photo,10,0,0,10,0,0,0,0,0
614855718638584_840332982757522,5/30/2018 7:01,video,181,366,150,150,30,1,0,0,0
614855718638584_840192116104942,5/30/2018 3:18,video,14,0,0,14,0,0,0,0,0
614855718638584_840143476109806,5/30/2018 2:10,photo,11,0,0,11,0,0,0,0,0
614855718638584_840127052778115,5/30/2018 1:51,photo,27,0,1,27,0,0,0,0,0
614855718638584_840111519446335,5/30/2018 1:33,photo,11,0,0,11,0,0,0,0,0
614855718638584_840095936114560,5/30/2018 1:16,photo,26,2,0,26,0,0,0,0,0
614855718638584_840002519457235,5/29/2018 22:59,photo,12,0,0,12,0,0,0,0,0
614855718638584_839989282791892,5/29/2018 22:42,photo,10,0,0,10,0,0,0,0,0
614855718638584_839981642792656,5/29/2018 22:31,photo,7,0,0,7,0,0,0,0,0
614855718638584_839969202793900,5/29/2018 22:13,video,32,0,4,31,1,0,0,0,0
614855718638584_839432802847540,5/29/2018 8:27,photo,95,0,0,95,0,0,0,0,0
614855718638584_839416929515794,5/29/2018 8:13,photo,14,0,0,14,0,0,0,0,0
614855718638584_839393649518122,5/29/2018 7:52,photo,24,0,1,24,0,0,0,0,0
614855718638584_839377546186399,5/29/2018 7:36,photo,6,0,0,6,0,0,0,0,0
614855718638584_839354032855417,5/29/2018 7:14,photo,35,0,1,35,0,0,0,0,0
614855718638584_839160159541471,5/29/2018 2:45,photo,28,0,1,28,0,0,0,0,0
614855718638584_839141676209986,5/29/2018 2:25,photo,13,0,1,13,0,0,0,0,0
614855718638584_839123049545182,5/29/2018 2:04,photo,11,0,2,11,0,0,0,0,0
614855718638584_839109469546540,5/29/2018 1:50,photo,12,0,0,12,0,0,0,0,0
614855718638584_839085149548972,5/29/2018 1:23,photo,17,0,1,17,0,0,0,0,0
614855718638584_839074829550004,5/29/2018 1:12,video,52,2,7,52,0,0,0,0,0
614855718638584_839070946217059,5/29/2018 1:10,video,180,392,230,130,49,0,1,0,0
614855718638584_839011139556373,5/28/2018 23:36,photo,24,0,0,24,0,0,0,0,0
614855718638584_838981406226013,5/28/2018 22:51,photo,8,0,0,7,1,0,0,0,0
614855718638584_838977986226355,5/28/2018 22:46,photo,19,1,0,19,0,0,0,0,0
614855718638584_838967159560771,5/28/2018 22:32,photo,24,0,0,24,0,0,0,0,0
614855718638584_838389646285189,5/28/2018 7:54,photo,18,0,0,17,0,1,0,0,0
614855718638584_838374522953368,5/28/2018 7:39,photo,13,0,0,13,0,0,0,0,0
614855718638584_838354282955392,5/28/2018 7:16,photo,14,0,0,12,1,1,0,0,0
614855718638584_838344136289740,5/28/2018 7:03,video,33,0,9,33,0,0,0,0,0
614855718638584_838173036306850,5/28/2018 2:41,photo,30,1,2,30,0,0,0,0,0
614855718638584_838147212976099,5/28/2018 2:11,photo,25,0,1,25,0,0,0,0,0
614855718638584_838128642977956,5/28/2018 1:50,photo,20,0,0,20,0,0,0,0,0
614855718638584_838099539647533,5/28/2018 1:17,photo,16,1,0,16,0,0,0,0,0
614855718638584_838091852981635,5/28/2018 1:08,video,54,0,7,54,0,0,0,0,0
614855718638584_838089589648528,5/28/2018 1:06,video,206,367,236,132,71,2,1,0,0
614855718638584_837440546380099,5/27/2018 8:16,photo,18,0,0,17,0,1,0,0,0
614855718638584_837423156381838,5/27/2018 7:59,photo,14,0,1,14,0,0,0,0,0
614855718638584_837399253050895,5/27/2018 7:37,photo,18,1,1,18,0,0,0,0,0
614855718638584_837375569719930,5/27/2018 7:14,photo,28,1,0,28,0,0,0,0,0
614855718638584_837363239721163,5/27/2018 7:04,video,63,0,9,63,0,0,0,0,0
614855718638584_837352886388865,5/27/2018 7:02,video,176,401,201,117,58,0,0,0,1
614855718638584_837253669732120,5/27/2018 4:24,photo,23,1,0,23,0,0,0,0,0
614855718638584_837234943067326,5/27/2018 3:58,photo,12,0,0,12,0,0,0,0,0
614855718638584_837217499735737,5/27/2018 3:30,status,57,0,0,56,1,0,0,0,0
614855718638584_837187116405442,5/27/2018 2:48,photo,26,2,0,26,0,0,0,0,0
614855718638584_837160356408118,5/27/2018 2:19,photo,15,1,0,15,0,0,0,0,0
614855718638584_837146019742885,5/27/2018 2:02,photo,19,0,0,19,0,0,0,0,0
614855718638584_837130839744403,5/27/2018 1:47,photo,41,2,2,41,0,0,0,0,0
614855718638584_837112036412950,5/27/2018 1:26,photo,11,0,0,11,0,0,0,0,0
614855718638584_837100506414103,5/27/2018 1:14,photo,18,0,1,18,0,0,0,0,0
614855718638584_837016869755800,5/26/2018 23:20,photo,29,0,0,29,0,0,0,0,0
614855718638584_837002569757230,5/26/2018 23:01,photo,8,0,0,7,1,0,0,0,0
614855718638584_836987539758733,5/26/2018 22:40,photo,19,0,0,19,0,0,0,0,0
614855718638584_836970659760421,5/26/2018 22:16,photo,39,1,0,39,0,0,0,0,0
614855718638584_836959346428219,5/26/2018 22:00,video,25,1,3,25,0,0,0,0,0
614855718638584_836452376478916,5/26/2018 8:53,photo,41,2,1,41,0,0,0,0,0
614855718638584_836429916481162,5/26/2018 8:35,photo,17,0,0,17,0,0,0,0,0
614855718638584_836403736483780,5/26/2018 8:17,photo,21,0,0,20,1,0,0,0,0
614855718638584_836382859819201,5/26/2018 8:03,photo,9,0,1,9,0,0,0,0,0
614855718638584_836361023154718,5/26/2018 7:47,status,10,0,0,10,0,0,0,0,0
614855718638584_836344173156403,5/26/2018 7:34,photo,18,2,1,17,1,0,0,0,0
614855718638584_836323243158496,5/26/2018 7:16,photo,11,0,0,11,0,0,0,0,0
614855718638584_836151389842348,5/26/2018 3:27,photo,19,2,1,18,0,1,0,0,0
614855718638584_836145146509639,5/26/2018 3:18,video,23,0,2,23,0,0,0,0,0
614855718638584_836116283179192,5/26/2018 2:42,photo,9,0,1,9,0,0,0,0,0
614855718638584_836094916514662,5/26/2018 2:17,photo,19,0,1,19,0,0,0,0,0
614855718638584_836081956515958,5/26/2018 2:04,photo,25,0,1,25,0,0,0,0,0
614855718638584_836056433185177,5/26/2018 1:36,photo,19,2,0,19,0,0,0,0,0
614855718638584_836035769853910,5/26/2018 1:15,photo,18,0,0,18,0,0,0,0,0
614855718638584_836025779854909,5/26/2018 1:05,video,48,0,9,48,0,0,0,0,0
614855718638584_836025176521636,5/26/2018 1:04,video,9,0,0,9,0,0,0,0,0
614855718638584_836023606521793,5/26/2018 1:03,video,208,573,252,134,71,2,1,0,0
614855718638584_835941296530024,5/25/2018 23:01,photo,15,0,0,15,0,0,0,0,0
614855718638584_835927096531444,5/25/2018 22:40,photo,17,0,0,16,1,0,0,0,0
614855718638584_835917643199056,5/25/2018 22:27,photo,9,0,0,9,0,0,0,0,0
614855718638584_835902769867210,5/25/2018 22:07,video,14,0,0,14,0,0,0,0,0
614855718638584_835372159920271,5/25/2018 8:37,photo,30,0,1,30,0,0,0,0,0
614855718638584_835356016588552,5/25/2018 8:23,photo,21,0,0,21,0,0,0,0,0
614855718638584_835341003256720,5/25/2018 8:11,photo,15,0,0,15,0,0,0,0,0
614855718638584_835318163259004,5/25/2018 7:51,photo,28,0,0,28,0,0,0,0,0
614855718638584_835307326593421,5/25/2018 7:42,status,11,0,1,11,0,0,0,0,0
614855718638584_835289893261831,5/25/2018 7:26,photo,9,2,1,9,0,0,0,0,0
614855718638584_835263369931150,5/25/2018 7:03,photo,30,1,1,30,0,0,0,0,0
614855718638584_835253976598756,5/25/2018 6:54,video,55,0,5,55,0,0,0,0,0
614855718638584_835253916598762,5/25/2018 6:54,video,2,0,0,2,0,0,0,0,0
614855718638584_835250859932401,5/25/2018 6:53,video,299,760,228,186,105,1,5,1,1
614855718638584_835120729945414,5/25/2018 3:33,photo,29,0,0,29,0,0,0,0,0
614855718638584_835113796612774,5/25/2018 3:21,video,23,0,0,23,0,0,0,0,0
614855718638584_835078233282997,5/25/2018 2:32,photo,23,0,0,23,0,0,0,0,0
614855718638584_835069339950553,5/25/2018 2:22,photo,24,0,1,24,0,0,0,0,0
614855718638584_835056789951808,5/25/2018 2:07,photo,13,0,0,13,0,0,0,0,0
614855718638584_835043073286513,5/25/2018 1:51,photo,8,0,0,8,0,0,0,0,0
614855718638584_835009293289891,5/25/2018 1:15,photo,20,1,1,20,0,0,0,0,0
614855718638584_835003369957150,5/25/2018 1:09,video,53,0,11,53,0,0,0,0,0
614855718638584_835000509957436,5/25/2018 1:05,video,6,0,0,6,0,0,0,0,0
614855718638584_834999333290887,5/25/2018 1:04,video,7,0,0,7,0,0,0,0,0
614855718638584_834991599958327,5/25/2018 1:03,video,256,779,304,168,85,1,2,0,0
614855718638584_834936606630493,5/24/2018 23:32,photo,15,0,0,15,0,0,0,0,0
614855718638584_834919283298892,5/24/2018 23:08,photo,15,0,0,15,0,0,0,0,0
614855718638584_834907749966712,5/24/2018 22:51,photo,9,0,0,9,0,0,0,0,0
614855718638584_834890356635118,5/24/2018 22:27,photo,13,0,0,13,0,0,0,0,0
614855718638584_834881456636008,5/24/2018 22:15,video,16,0,4,16,0,0,0,0,0
614855718638584_834452256678928,5/24/2018 10:29,photo,86,6,29,78,0,0,8,0,0
614855718638584_834302193360601,5/24/2018 8:08,photo,29,1,0,29,0,0,0,0,0
614855718638584_834292563361564,5/24/2018 8:00,photo,25,0,1,25,0,0,0,0,0
614855718638584_834269410030546,5/24/2018 7:42,photo,14,0,0,14,0,0,0,0,0
614855718638584_834245260032961,5/24/2018 7:20,photo,22,0,1,22,0,0,0,0,0
614855718638584_834235293367291,5/24/2018 7:10,video,42,0,4,42,0,0,0,0,0
614855718638584_834221553368665,5/24/2018 6:59,video,147,541,166,123,23,0,1,0,0
614855718638584_834087946715359,5/24/2018 3:37,photo,33,0,0,33,0,0,0,0,0
614855718638584_834080733382747,5/24/2018 3:24,video,30,1,1,30,0,0,0,0,0
614855718638584_834026966721457,5/24/2018 2:14,photo,21,1,0,21,0,0,0,0,0
614855718638584_833997233391097,5/24/2018 1:35,photo,14,0,0,14,0,0,0,0,0
614855718638584_833979443392876,5/24/2018 1:11,photo,48,1,1,47,1,0,0,0,0
614855718638584_833967153394105,5/24/2018 1:00,video,195,243,194,166,29,0,0,0,0
614855718638584_833917006732453,5/23/2018 23:42,photo,8,0,1,8,0,0,0,0,0
614855718638584_833893826734771,5/23/2018 23:08,photo,7,0,0,7,0,0,0,0,0
614855718638584_833877936736360,5/23/2018 22:46,photo,8,0,0,8,0,0,0,0,0
614855718638584_833867406737413,5/23/2018 22:32,photo,14,0,0,14,0,0,0,0,0
614855718638584_833295880127899,5/23/2018 8:37,photo,22,0,0,22,0,0,0,0,0
614855718638584_833266310130856,5/23/2018 8:12,photo,14,0,0,14,0,0,0,0,0
614855718638584_833243126799841,5/23/2018 7:52,status,15,0,0,15,0,0,0,0,0
614855718638584_833224366801717,5/23/2018 7:38,photo,14,0,0,14,0,0,0,0,0
614855718638584_833200036804150,5/23/2018 7:15,photo,19,1,0,19,0,0,0,0,0
614855718638584_833085586815595,5/23/2018 4:35,photo,38,5,0,37,0,1,0,0,0
614855718638584_833072630150224,5/23/2018 4:15,photo,12,0,0,12,0,0,0,0,0
614855718638584_833055243485296,5/23/2018 3:44,photo,12,0,0,12,0,0,0,0,0
614855718638584_833041106820043,5/23/2018 3:20,photo,11,0,0,11,0,0,0,0,0
614855718638584_833034756820678,5/23/2018 3:11,video,30,0,7,30,0,0,0,0,0
614855718638584_833019710155516,5/23/2018 2:46,photo,15,0,0,15,0,0,0,0,0
614855718638584_832998403490980,5/23/2018 2:16,photo,13,0,1,13,0,0,0,0,0
614855718638584_832982810159206,5/23/2018 1:52,photo,26,0,1,26,0,0,0,0,0
614855718638584_832971570160330,5/23/2018 1:35,photo,10,0,0,10,0,0,0,0,0
614855718638584_832942840163203,5/23/2018 0:59,video,145,274,141,96,47,1,1,0,0
614855718638584_832247606899393,5/22/2018 7:52,photo,9,0,1,9,0,0,0,0,0
614855718638584_832173073573513,5/22/2018 7:03,video,126,323,164,72,51,1,2,0,0
614855718638584_831943423596478,5/22/2018 1:25,video,97,277,124,62,32,1,2,0,0
614855718638584_831915186932635,5/22/2018 0:58,video,67,120,87,50,15,1,1,0,0
614855718638584_831830876941066,5/21/2018 22:45,photo,24,0,1,24,0,0,0,0,0
614855718638584_831180143672806,5/21/2018 7:35,photo,14,0,0,14,0,0,0,0,0
614855718638584_831148020342685,5/21/2018 7:06,video,124,400,149,93,30,0,1,0,0
614855718638584_831136120343875,5/21/2018 6:58,video,27,42,30,24,3,0,0,0,0
614855718638584_830862103704610,5/21/2018 1:05,video,89,255,142,63,22,2,2,0,0
614855718638584_830801450377342,5/20/2018 23:15,status,18,0,0,18,0,0,0,0,0
614855718638584_830220070435480,5/20/2018 8:18,status,30,0,1,30,0,0,0,0,0
614855718638584_830145397109614,5/20/2018 7:01,video,135,461,212,103,31,1,0,0,0
614855718638584_829887963802024,5/20/2018 1:13,photo,66,3,2,66,0,0,0,0,0
614855718638584_829876203803200,5/20/2018 1:01,video,71,0,13,71,0,0,0,0,0
614855718638584_829875380469949,5/20/2018 1:01,video,240,764,283,149,90,1,0,0,0
614855718638584_829148537209300,5/19/2018 7:12,photo,24,0,0,24,0,0,0,0,0
614855718638584_829137150543772,5/19/2018 7:03,video,46,76,96,35,10,1,0,0,0
614855718638584_828930733897747,5/19/2018 2:11,photo,18,0,1,18,0,0,0,0,0
614855718638584_828866963904124,5/19/2018 1:00,video,110,338,151,85,21,0,4,0,0
614855718638584_828782030579284,5/18/2018 22:54,video,11,0,0,11,0,0,0,0,0
614855718638584_828781930579294,5/18/2018 22:54,video,0,0,0,0,0,0,0,0,0
614855718638584_828757970581690,5/18/2018 22:20,video,9,1,4,9,0,0,0,0,0
614855718638584_828146873976133,5/18/2018 7:19,video,165,395,180,116,45,0,3,1,0
614855718638584_828127613978059,5/18/2018 7:02,video,62,102,76,57,2,0,3,0,0
614855718638584_827917277332426,5/18/2018 1:50,photo,9,1,1,9,0,0,0,0,0
614855718638584_827890477335106,5/18/2018 1:21,photo,25,0,1,25,0,0,0,0,0
614855718638584_827874937336660,5/18/2018 1:03,video,170,537,243,106,60,1,1,1,1
614855718638584_827819020675585,5/17/2018 23:38,photo,28,0,0,28,0,0,0,0,0
614855718638584_826104277513726,5/16/2018 7:01,video,112,354,147,86,24,1,1,0,0
614855718638584_825855394205281,5/16/2018 1:02,video,124,313,166,91,29,3,1,0,0
614855718638584_825755344215286,5/15/2018 22:16,photo,20,0,0,19,0,1,0,0,0
614855718638584_825171014273719,5/15/2018 7:46,photo,43,0,0,43,0,0,0,0,0
614855718638584_824879130969574,5/15/2018 1:04,video,183,543,233,116,67,0,0,0,0
614855718638584_824154734375347,5/14/2018 7:03,video,111,362,161,78,30,0,3,0,0
614855718638584_823892337734920,5/14/2018 1:02,video,165,495,267,113,49,1,2,0,0
614855718638584_823224611135026,5/13/2018 7:56,photo,36,0,1,36,0,0,0,0,0
614855718638584_823179051139582,5/13/2018 7:15,photo,27,0,1,27,0,0,0,0,0
614855718638584_823160974474723,5/13/2018 7:00,video,140,379,111,71,67,1,0,1,0
614855718638584_822898577834296,5/13/2018 1:12,video,102,276,209,63,39,0,0,0,0
614855718638584_822767101180777,05-12-18 22:05,video,22,0,2,22,0,0,0,0,0
614855718638584_821208364669984,05-11-18 8:06,photo,11,0,0,10,1,0,0,0,0
614855718638584_820921704698650,05-11-18 1:41,photo,11,1,0,11,0,0,0,0,0
614855718638584_820879471369540,05-11-18 1:05,video,167,442,174,91,71,1,4,0,0
614855718638584_820794694711351,05-10-18 22:44,photo,28,1,0,28,0,0,0,0,0
614855718638584_820755321381955,05-10-18 21:52,video,51,0,10,50,0,1,0,0,0
614855718638584_820200521437435,05-10-18 7:47,photo,43,0,0,43,0,0,0,0,0
614855718638584_820151724775648,05-10-18 7:00,video,176,472,182,112,59,2,2,1,0
614855718638584_819883661469121,05-10-18 0:57,video,110,369,159,73,33,2,2,0,0
614855718638584_819824291475058,05-09-18 23:28,photo,20,1,0,20,0,0,0,0,0
614855718638584_819775331479954,05-09-18 22:22,photo,18,1,0,18,0,0,0,0,0
614855718638584_819200034870817,05-09-18 8:03,photo,26,1,0,25,1,0,0,0,0
614855718638584_819114541546033,05-09-18 6:59,video,148,348,169,90,53,3,1,1,0
614855718638584_818933064897514,05-09-18 2:31,photo,28,0,0,28,0,0,0,0,0
614855718638584_818872968236857,05-09-18 1:24,photo,28,1,0,28,0,0,0,0,0
614855718638584_818854031572084,05-09-18 1:04,video,173,477,204,101,68,0,2,0,2
614855718638584_818101108314043,05-08-18 6:59,video,145,326,148,81,59,2,3,0,0
614855718638584_817849878339166,05-08-18 1:04,video,122,287,116,80,40,0,1,1,0
614855718638584_817099378414216,05-07-18 7:00,video,134,420,169,76,56,1,1,0,0
614855718638584_816830845107736,05-07-18 0:59,video,157,413,200,102,53,0,0,2,0
614855718638584_816739555116865,05-06-18 22:26,video,25,0,8,25,0,0,0,0,0
614855718638584_816127371844750,05-06-18 6:58,video,106,194,94,61,43,1,1,0,0
614855718638584_815932245197596,05-06-18 2:23,video,64,107,39,57,7,0,0,0,0
614855718638584_815856568538497,05-06-18 1:04,video,144,250,228,85,54,0,4,0,1
614855718638584_815105385280282,05-05-18 7:03,video,47,0,9,46,0,1,0,0,0
614855718638584_815089418615212,05-05-18 7:01,video,198,373,187,125,70,1,2,0,0
614855718638584_814901075300713,05-05-18 2:06,photo,29,0,0,29,0,0,0,0,0
614855718638584_814848335305987,05-05-18 1:08,video,159,306,206,91,64,0,3,0,1
614855718638584_814086752048812,05-04-18 8:15,photo,29,0,0,29,0,0,0,0,0
614855718638584_814035532053934,05-04-18 7:28,photo,17,0,0,16,0,1,0,0,0
614855718638584_814000925390728,05-04-18 7:00,video,214,528,265,136,78,0,0,0,0
614855718638584_813704928753661,05-04-18 1:01,video,195,525,287,119,73,0,3,0,0
614855718638584_812921172165370,05-03-18 7:04,video,132,385,144,98,32,0,2,0,0
614855718638584_812696432187844,05-03-18 1:43,photo,22,0,0,22,0,0,0,0,0
614855718638584_812662365524584,05-03-18 1:03,video,113,183,120,74,38,0,0,0,1
614855718638584_812608438863310,05-02-18 23:36,photo,21,2,0,20,0,1,0,0,0
614855718638584_811851555605665,05-02-18 7:00,video,204,358,144,164,36,2,2,0,0
614855718638584_811659808958173,05-02-18 2:18,status,43,0,1,42,1,0,0,0,0
614855718638584_811604348963719,05-02-18 1:14,photo,20,1,0,20,0,0,0,0,0
614855718638584_811580932299394,05-02-18 1:00,video,138,321,149,85,51,2,0,0,0
614855718638584_811487825642038,05-01-18 22:30,photo,20,0,0,19,1,0,0,0,0
614855718638584_810857999038354,05-01-18 7:06,video,197,324,163,158,37,1,1,0,0
614855718638584_810588832398604,05-01-18 1:01,video,263,353,198,209,52,1,1,0,0
614855718638584_809905829133571,4/30/2018 7:57,photo,51,0,0,51,0,0,0,0,0
614855718638584_809865945804226,4/30/2018 7:20,video,212,342,120,168,42,1,1,0,0
614855718638584_809585082498979,4/30/2018 1:04,video,145,402,153,86,57,0,1,0,1
614855718638584_808893372568150,4/29/2018 7:37,photo,29,0,0,29,0,0,0,0,0
614855718638584_808854039238750,4/29/2018 7:02,video,150,354,175,88,57,1,3,0,1
614855718638584_808575292599958,4/29/2018 0:59,video,221,388,225,115,100,2,4,0,0
614855718638584_807790992678388,4/28/2018 7:00,video,92,182,122,61,29,2,0,0,0
614855718638584_807548646035956,4/28/2018 1:13,photo,24,0,2,24,0,0,0,0,0
614855718638584_807532329370921,4/28/2018 0:58,video,213,305,221,123,86,1,2,0,1
614855718638584_806850842772403,4/27/2018 7:49,photo,40,2,0,39,1,0,0,0,0
614855718638584_806819106108910,4/27/2018 7:16,photo,40,0,2,40,0,0,0,0,0
614855718638584_806797919444362,4/27/2018 6:58,video,219,437,247,146,70,1,2,0,0
614855718638584_806529169471237,4/27/2018 0:58,video,245,305,185,209,35,1,0,0,0
614855718638584_806424662815021,4/26/2018 22:28,photo,23,0,0,22,1,0,0,0,0
614855718638584_805765709547583,4/26/2018 7:03,video,218,635,349,163,52,1,1,0,1
614855718638584_805458439578310,4/26/2018 1:04,video,303,604,291,198,100,3,1,1,0
614855718638584_804685642988923,4/25/2018 7:06,video,214,462,167,143,69,0,0,2,0
614855718638584_804403599683794,4/25/2018 0:59,video,179,390,224,123,49,4,3,0,0
614855718638584_803596023097885,4/24/2018 7:10,video,177,373,227,141,34,1,1,0,0
614855718638584_803330886457732,4/24/2018 1:17,video,57,1,14,57,0,0,0,0,0
614855718638584_803324343125053,4/24/2018 1:09,video,145,328,174,113,29,0,1,1,1
614855718638584_803234656467355,4/23/2018 22:58,photo,15,0,0,15,0,0,0,0,0
614855718638584_803198789804275,4/23/2018 22:13,video,14,0,6,14,0,0,0,0,0
614855718638584_802489779875176,4/23/2018 7:05,video,125,254,145,90,33,2,0,0,0
614855718638584_802207083236779,4/23/2018 1:07,video,209,275,129,173,35,1,0,0,0
614855718638584_801540703303417,4/22/2018 8:30,photo,17,0,0,17,0,0,0,0,0
614855718638584_801451803312307,4/22/2018 6:56,video,151,218,230,112,34,3,2,0,0
614855718638584_801179356672885,4/22/2018 1:02,video,163,269,243,105,53,1,4,0,0
614855718638584_800392860084868,4/21/2018 7:06,video,173,360,156,107,61,1,2,0,2
614855718638584_800067756784045,4/21/2018 1:03,video,233,3360,335,198,35,0,0,0,0
614855718638584_799968150127339,4/20/2018 22:40,photo,8,0,0,7,0,1,0,0,0
614855718638584_799960100128144,4/20/2018 22:27,video,10,0,8,10,0,0,0,0,0
614855718638584_799285563528931,4/20/2018 7:06,video,147,346,94,103,40,3,1,0,0
614855718638584_799012686889552,4/20/2018 1:06,video,182,338,196,110,68,3,1,0,0
614855718638584_798213170302837,4/19/2018 7:01,video,46,0,10,44,1,0,1,0,0
614855718638584_798209433636544,4/19/2018 7:00,video,120,247,109,86,30,3,0,1,0
614855718638584_797888607001960,4/19/2018 1:08,video,146,396,170,104,38,1,2,1,0
614855718638584_796846240439530,4/18/2018 1:04,video,189,391,138,142,45,1,1,0,0
614855718638584_796155780508576,4/17/2018 8:21,photo,35,0,0,35,0,0,0,0,0
614855718638584_796116307179190,4/17/2018 7:41,photo,21,1,0,21,0,0,0,0,0
614855718638584_796091077181713,4/17/2018 7:14,photo,25,1,1,25,0,0,0,0,0
614855718638584_796075457183275,4/17/2018 7:02,video,239,404,190,197,40,0,1,0,1
614855718638584_795874067203414,4/17/2018 2:35,photo,13,0,0,13,0,0,0,0,0
614855718638584_795808987209922,4/17/2018 1:09,video,183,419,215,123,56,0,4,0,0
614855718638584_792310960893058,04-12-18 22:19,photo,95,0,4,88,0,0,7,0,0
614855718638584_791574517633369,04-12-18 1:15,photo,53,1,2,53,0,0,0,0,0
614855718638584_791563380967816,04-12-18 1:02,video,146,304,169,111,31,2,2,0,0
614855718638584_790787424378745,04-11-18 6:03,video,109,358,139,76,31,1,1,0,0
614855718638584_790600627730758,04-11-18 1:18,photo,43,1,0,43,0,0,0,0,0
614855718638584_790582807732540,04-11-18 1:04,video,158,333,164,110,47,0,0,1,0
614855718638584_790495731074581,04-10-18 22:51,photo,17,0,0,17,0,0,0,0,0
614855718638584_789781191146035,04-10-18 7:03,video,136,319,226,98,34,0,4,0,0
614855718638584_789603914497096,04-10-18 2:39,photo,20,0,0,20,0,0,0,0,0
614855718638584_789504601173694,04-10-18 1:07,video,104,299,136,61,40,0,2,0,1
614855718638584_789397941184360,04-09-18 22:03,video,30,0,9,29,1,0,0,0,0
614855718638584_788778827912938,04-09-18 7:00,video,124,305,109,91,30,1,2,0,0
614855718638584_788556861268468,04-09-18 2:05,photo,17,0,0,16,1,0,0,0,0
614855718638584_788496807941140,04-09-18 1:00,video,165,413,227,107,52,2,4,0,0
614855718638584_788414594616028,04-08-18 22:46,photo,6,0,0,6,0,0,0,0,0
614855718638584_787742848016536,04-08-18 7:17,photo,21,2,0,21,0,0,0,0,0
614855718638584_787724694685018,04-08-18 7:02,video,144,220,178,96,47,1,0,0,0
614855718638584_787493644708123,04-08-18 1:56,photo,36,0,0,36,0,0,0,0,0
614855718638584_787454298045391,04-08-18 1:14,photo,17,0,0,17,0,0,0,0,0
614855718638584_787442628046558,04-08-18 1:01,video,205,257,275,125,73,1,5,0,1
614855718638584_787363704721117,04-07-18 23:11,photo,29,0,1,29,0,0,0,0,0
614855718638584_786664211457733,04-07-18 7:04,video,162,386,296,106,52,1,1,0,2
614855718638584_786385988152222,04-07-18 1:05,video,166,384,294,107,58,0,1,0,0
614855718638584_785619868228834,04-06-18 7:16,photo,38,0,0,37,0,0,1,0,0
614855718638584_785594051564749,04-06-18 7:05,video,199,432,247,162,27,1,8,0,1
614855718638584_785279428262878,04-06-18 1:04,video,186,398,302,145,35,3,3,0,0
614855718638584_785170478273773,04-05-18 22:32,photo,18,0,0,18,0,0,0,0,0
614855718638584_784439831680171,04-05-18 6:31,video,174,332,145,155,18,0,1,0,0
614855718638584_784206488370172,04-05-18 1:05,video,38,0,14,38,0,0,0,0,0
614855718638584_784199911704163,04-05-18 1:02,video,156,464,288,94,56,1,4,0,1
614855718638584_784139985043489,04-04-18 23:28,photo,19,0,1,19,0,0,0,0,0
614855718638584_783400835117404,04-04-18 6:30,video,122,307,131,87,33,0,0,1,1
614855718638584_783160765141411,04-04-18 1:07,video,110,335,123,77,31,1,1,0,0
614855718638584_782134241910730,04-03-18 1:05,video,164,626,184,119,44,0,1,0,0
614855718638584_781398615317626,04-02-18 7:19,photo,15,0,0,15,0,0,0,0,0
614855718638584_781378401986314,04-02-18 7:04,video,148,347,146,104,39,1,3,0,1
614855718638584_781183122005842,04-02-18 2:09,photo,6,0,0,6,0,0,0,0,0
614855718638584_781133195344168,04-02-18 1:06,video,106,324,138,82,21,1,2,0,0
614855718638584_781071988683622,04-01-18 23:21,photo,14,0,0,14,0,0,0,0,0
614855718638584_780465852077569,04-01-18 7:58,photo,26,0,0,26,0,0,0,0,0
614855718638584_780437478747073,04-01-18 7:31,photo,20,0,0,20,0,0,0,0,0
614855718638584_780406242083530,04-01-18 7:17,video,95,295,84,55,35,0,4,1,0
614855718638584_780135428777278,04-01-18 1:03,video,150,526,255,114,36,0,0,0,0
614855718638584_780014298789391,3/31/2018 22:06,video,18,1,3,18,0,0,0,0,0
614855718638584_779413045516183,3/31/2018 7:04,video,146,864,199,107,37,0,0,1,1
614855718638584_779151068875714,3/31/2018 1:06,video,163,341,173,109,53,0,1,0,0
614855718638584_778392678951553,3/30/2018 7:05,video,150,398,187,105,38,2,3,1,1
614855718638584_778121992311955,3/30/2018 1:00,video,115,281,151,81,33,0,0,1,0
614855718638584_777384082385746,3/29/2018 6:31,video,155,375,233,112,41,0,2,0,0
614855718638584_777148239075997,3/29/2018 1:10,video,168,703,160,116,49,0,3,0,0
614855718638584_776355682488586,3/28/2018 6:32,video,158,623,155,114,37,1,2,2,2
614855718638584_776106609180160,3/28/2018 1:07,video,163,1138,200,116,43,3,0,0,1
614855718638584_775990839191737,3/27/2018 22:21,photo,19,0,1,18,1,0,0,0,0
614855718638584_775308989259922,3/27/2018 7:00,video,182,353,126,125,50,2,4,0,1
614855718638584_775121852611969,3/27/2018 2:44,photo,29,0,1,29,0,0,0,0,0
614855718638584_775031399287681,3/27/2018 0:59,video,164,447,170,117,39,3,4,0,1
614855718638584_774970742627080,3/26/2018 23:21,photo,23,0,0,23,0,0,0,0,0
614855718638584_774960969294724,3/26/2018 23:07,photo,7,0,0,7,0,0,0,0,0
